cnty,ExcessDrink_Percent,femalePOP165210D$10,hispanicPOP405210D$10,blackPOP255210D$10,forgnbornHC03_VC134ACS3yr$10,hsgradHC03_VC93ACS3yr$10,bachdegHC03_VC94ACS3yr$10,logincomeHC01_VC85ACS3yr$10,unemployAve_BLSLAUS$0910,marriedaveHC03_AC3yr$10,age_1to14,age_15to29,age_30to60,age_gte61,avg_zhs_zloginc
01001,17,51.3,2.4,17.7,1.9,85.2,22.9,4.74166,8.10000038146973,52.5,0.205609652,0.193935093,0.418797046,0.1690398535,0.960224869769963
01003,18,51.1,4.4,9.4,3.6,87.3,27.1,4.69902,8.60000038146973,57.95,0.178825612,0.1721401795,0.40435914100000003,0.2327119655,0.868607719042747
01005,14,46.9,5.1,46.9,3.3,73.2,14.4,4.52488,12.25,42.9,0.1680081025,0.202129489,0.412856128,0.205444341,-2.90531257396663
01007,11,46.3,1.8,22,1.1,74.4,9.4,4.59797,10.8999996185303,49.15,0.17348877000000001,0.20355807599999998,0.42659168750000004,0.18457793850000004,-2.028679862546378
01009,6,50.5,8.1,1.3,4.8,74.6,13,4.63799,8.75,58.3,0.18954955299999998,0.183899577,0.40554365299999995,0.2086001455,-1.6172087052765711
01013,11,53,0.9,43.4,1.6,75.3,11.8,4.47376,13.25,41.1,0.18777502499999998,0.18449814350000002,0.3888228355,0.226371533,-3.0777643477498398
01015,12,51.8,3.3,20.6,2.5,79.1,15.7,4.58516,9.60000038146973,48.55,0.1773480955,0.21330572250000002,0.39613471600000005,0.20156075149999997,-1.446139443454184
01019,15,50.4,1.2,4.6,0.9,76.2,12.2,4.59839,9.64999961853027,67.2,0.16417638699999998,0.15925596949999998,0.4111427445,0.25550483099999993,-1.754810200729815
01021,9,50.5,7.8,9.7,4.2,76.3,13.4,4.60178,9.14999961853027,55,0.1936580165,0.19003682900000002,0.4097785125,0.1921531925,-1.707502857376837
01025,9,52.7,1,43.9,0.6,80.3,13.9,4.47476,14.8999996185303,43.3,0.18739425,0.181066112,0.401071258,0.21896801,-2.318604017947331
01031,10,50.6,6.4,16.7,4.5,80.7,21.9,4.63545,7.34999990463257,54.1,0.18400529999999998,0.2027649005,0.39563038300000003,0.2030298825,-0.726874869744226
01033,7,51.9,2,16.1,1.6,80.9,16.8,4.60317,9.85000038146973,56.4,0.16932541499999998,0.17789083449999998,0.40457511949999997,0.23705471250000001,-1.0045951331051781
01039,11,51.6,1.3,12.5,0.7,76.4,14.3,4.52751,9.14999961853027,47.3,0.174195622,0.174635588,0.391885438,0.247935688,-2.40048051715228
01043,11,50.6,4.3,1.1,3.1,77.9,14.1,4.58102,8.75,57.15,0.1793285825,0.186281511,0.400908583,0.22125460749999998,-1.665514223304716
01045,14,50.6,5.6,19.3,3.9,83.6,18.4,4.64005,8.35000038146973,53.65,0.19344923399999997,0.210547707,0.390403868,0.19119581,-0.248241691585523
01047,12,53.8,0.7,69.4,0.8,76.9,13.4,4.39032,17.8999996185303,38.25,0.2032437845,0.19784536700000002,0.385485635,0.1984474515,-3.6332655925869295
01049,10,50.6,13.6,1.5,7.3,68,9.6,4.54554,11.9499998092651,58.65,0.2011835,0.1879709625,0.39947915349999996,0.1976583995,-3.4879865669240795
01051,10,51.2,2.7,20,2.3,85.7,20.8,4.72456,8.35000038146973,53.85,0.18119415549999998,0.1998512675,0.43182155800000005,0.17495803650000002,0.87218388428757
01053,8,48.4,1.9,31.9,1.2,73.3,13,4.4774,11.3500003814697,44.95,0.17503279449999998,0.1889432835,0.41463822250000004,0.208493926,-3.34291764510172
01055,11,51.5,3.3,15.1,2.1,82,15.6,4.57751,9.64999961853027,53.35,0.17554684450000002,0.185324495,0.403657048,0.222957992,-1.084277979026139
01061,13,51.1,3.4,9.5,1.5,72.4,9.2,4.50469,9.05000019073486,53.1,0.17181892199999999,0.17550643,0.3985129545,0.2426158215,-3.21771189416566
01069,13,52,2.9,25.8,2.4,82.4,18.3,4.60889,8.14999961853027,50.75,0.1906773975,0.18986560149999998,0.4037682745,0.202329918,-0.725181508579108
01071,8,50.9,2.5,3.3,1.7,75.3,13.4,4.53297,10.3500003814697,56.7,0.1744766345,0.17178520800000002,0.4123218685,0.230518738,-2.5133518440769897
01073,15,52.6,3.9,42,4.3,86.9,28.5,4.64598,9.30000019073486,43.9,0.18083759900000002,0.2127560295,0.407890202,0.18481485500000003,0.3030397939503127
01077,6,52.1,2.2,10,2.1,83.3,21.8,4.58882,8.94999980926514,52.7,0.166015209,0.2061331265,0.387711954,0.229397034,-0.781563441300032
01081,18,50.7,3.3,22.7,4.9,85.7,30.7,4.60895,8.05000019073486,45.8,0.17344299400000002,0.322133567,0.357286398,0.134265128,-0.22985512178604697
01083,9,49.4,5.5,12.6,3.5,81.1,22.1,4.66702,8.25,55.85,0.18606126,0.18741220449999998,0.4345110815,0.1790583545,-0.36596724618626497
01089,11,50.9,4.6,24,5.7,88.2,36.9,4.74974,7.09999990463257,51.5,0.181847378,0.2161624865,0.417173478,0.172404421,1.487023305913131
01091,13,52.9,1.7,51.7,0.2,80.9,18,4.52341,12.25,48,0.188204341,0.187116864,0.3888841215,0.22456508200000003,-1.764898144301719
01095,12,50.7,12.1,1.6,8,74.1,14.7,4.58292,8.69999980926514,56.25,0.194048264,0.192879843,0.39302604199999996,0.206583269,-2.2171199304016858
01097,15,52,2.4,34.6,3.2,82.9,19.8,4.61318,9.94999980926514,46.45,0.1920970085,0.212614337,0.397655736,0.183690775,-0.609324783310572
01101,15,52.4,3.6,54.7,4.3,84.7,30.5,4.63195,9.14999961853027,41.15,0.1900161445,0.230580163,0.396015676,0.16933847100000002,-0.16053586051787241
01103,11,50.7,7.7,11.9,5,81,19.1,4.64717,9.44999980926514,54.5,0.185416004,0.188632273,0.415094021,0.19901264949999997,-0.5701776432540707
01109,11,52.3,2.2,36.6,3.9,82.7,25.4,4.48517,8.14999961853027,40.05,0.15662967,0.31751036,0.33331971650000003,0.181001933,-1.859550478634325
01111,14,51.5,2.8,20.1,1.1,71.2,12,4.53418,12.6999998092651,50.1,0.18347064899999999,0.17857978700000002,0.392053329,0.2341269005,-3.11651257338254
01115,10,49.9,2.1,8.6,2.1,79.9,14.7,4.66253,9.19999980926514,54.15,0.184356809,0.1854156675,0.428856668,0.18807200350000003,-0.5886783607148081
01117,13,51,5.9,10.6,6.3,91.7,40.9,4.82671,6.75,60.15,0.2015806795,0.1870545195,0.440512299,0.15838760100000002,2.74547052503918
01121,11,51.3,2,31.7,1.2,76.8,12.4,4.55582,12,50.9,0.1802259335,0.18941374400000002,0.417068605,0.2015337225,-2.070648468023881
01123,16,51.5,2.5,26.6,1.8,77.1,15.4,4.56653,12.25,52.05,0.1682149965,0.1768402435,0.401573582,0.2418263475,-1.923578950176008
01125,12,51.5,3.1,29.6,3.4,84.9,26,4.62596,8.60000038146973,42,0.166069967,0.30527658550000003,0.361343029,0.1548661575,-0.18764972763563678
01127,8,51.3,2,5.9,0.9,75.1,9.9,4.56599,10.3500003814697,51.65,0.173590683,0.176476991,0.41028640149999995,0.22798172650000004,-2.228577615968222
01133,11,50.9,2.6,0.5,1.1,69.9,11.4,4.49786,15.1999998092651,55.2,0.1694091795,0.164692064,0.4095452415,0.24692349849999995,-3.65763205481509
02020,19,49.2,7.6,5.6,9.2,92.5,32.9,4.87083,6.65000009536743,49.35,0.200625163,0.2402715915,0.424117371,0.1195778705,3.28597981336676
02090,20,47.2,5.8,4.5,5.3,92.3,28.2,4.8221,7,54.85,0.2027901335,0.2649779275,0.4054245515,0.110942526,2.79148158453825
02110,21,49,5.1,0.9,6,96.3,34.8,4.87406,5.84999990463257,49.25,0.1790862,0.2048880845,0.460363469,0.14293815899999998,3.8864866544587002
02122,19,47.6,3,0.5,3.4,92.6,23.4,4.73417,9.89999961853027,55.15,0.179720348,0.1858428735,0.4441322785,0.17736505400000002,1.998276666272449
02170,18,48.3,3.7,1,2.8,92.2,21.2,4.84159,9,55,0.22279395800000001,0.1994642095,0.43585187000000003,0.12626876350000002,2.96227520527978
04001,13,50.1,5.8,0.2,1.6,72.1,10,4.46818,16.2999992370605,34.5,0.2409218415,0.217402184,0.360551797,0.1649511015,-3.61071693970749
04003,13,49,32.4,4.2,12.5,85.1,22.7,4.66027,8.35000038146973,53.75,0.17632540000000002,0.201582912,0.37281329500000004,0.23623894550000002,0.1693915124584815
04005,15,50.4,13.5,1.2,5.3,86.4,30.2,4.67657,9.05000019073486,42.05,0.18355679049999998,0.292459168,0.37462102249999996,0.136690025,0.519672650308348
04007,15,50.3,17.9,0.4,3.3,85,16.5,4.58337,11.5,52.25,0.163081383,0.1554797585,0.355992503,0.3133426205,-0.5786414371264001
04009,14,46.3,30.4,1.8,4.5,83.5,12.4,4.62482,14.5500001907349,43.45,0.2219734745,0.2375204385,0.36363466650000004,0.159390658,-0.408412470903478
04012,20,48.5,23.5,0.6,13.9,75.5,12.4,4.53817,10.1999998092651,60.3,0.1376318,0.1289154805,0.31101468849999997,0.413578463,-2.43379832534609
04013,17,50.5,29.6,5,15.4,85.7,28.8,4.72614,9.30000019073486,49.6,0.207225556,0.2158066975,0.393534495,0.169349918,0.887245052262624
04015,16,50,14.8,0.9,6.1,84.1,12.4,4.59113,11.6000003814697,53.9,0.1603053425,0.15162205099999998,0.36518776500000005,0.31231764049999994,-0.6396031612238029
04017,11,50,10.8,0.9,2.9,80.5,14.8,4.58493,15.5,49.45,0.22916591599999997,0.2061173845,0.361225927,0.1877238115,-1.238436067354594
04019,15,50.9,34.6,3.5,13.3,86.7,29.2,4.65161,9.19999980926514,46.8,0.17787618249999998,0.218126023,0.379131628,0.212475159,0.32672200254211864
04021,18,47.5,28.5,4.6,10.1,84.1,17.7,4.7034,11.8999996185303,53.35,0.210912658,0.1908328675,0.385666485,0.1967573815,0.43059767963672313
04023,17,52.4,82.8,0.4,32.6,72.3,17.5,4.53628,16.2999992370605,51.7,0.234612855,0.193701105,0.37151121400000003,0.1853772605,-2.93157641741264
04025,14,51,13.6,0.6,7,90,23.3,4.6195,10.6000003814697,54,0.148636525,0.148539064,0.36766483099999997,0.3257443515,0.5153915705012719
04027,14,49.9,59.7,2,24.7,71.7,14.1,4.6117,24.4500007629395,56.35,0.2169412945,0.224951589,0.338324509,0.20465361549999997,-2.302599309624516
05005,14,51.8,1.7,0.2,2,85.9,15.1,4.53305,8.85000038146973,60.8,0.140263455,0.135450822,0.35093541100000003,0.36361681949999997,-0.9233780098761011
05007,14,50.7,15.5,1.3,9.7,84.9,26.3,4.70478,6.30000019073486,60,0.2218334335,0.19894129049999998,0.395698687,0.168280309,0.5636928418542242
05009,6,51,1.8,0.2,0.9,83.9,15.2,4.55944,7.30000019073486,58.35,0.180007348,0.176508412,0.38744977849999995,0.24453353449999998,-0.9716695531567473
05015,11,50.7,12.7,0.4,7.1,79.7,18.8,4.5533,6.19999980926514,62.1,0.1758298685,0.16016301,0.38858273350000005,0.26310812000000006,-1.659885869600866
05031,10,51.2,4.4,13.1,3.2,82.7,22.4,4.58313,6.94999980926514,50.95,0.1958562755,0.2463950345,0.3731240015,0.17010645849999997,-0.925758064180809
05033,14,50.7,6.1,1.2,4.3,79.4,14.2,4.61203,7.59999990463257,58.95,0.20593741000000002,0.18980683299999998,0.4027379905,0.188424273,-1.145026587329786
05035,12,52.5,2,51.2,0.5,76.5,13.8,4.50916,10.9499998092651,42,0.22477246499999998,0.20814481899999998,0.395127613,0.15593636149999998,-2.56040721922826
05045,15,50.9,3.9,10.2,3.9,87,25,4.6588,6.94999980926514,50.05,0.191806614,0.274306799,0.37504282850000004,0.145263847,0.4402375259139157
05051,17,51.5,4.8,7.9,4.4,84.7,20.5,4.57394,7.69999980926514,50.95,0.16026952749999998,0.16986199500000002,0.3779747865,0.280739409,-0.7135095024375143
05055,11,51,2.1,0.6,0.9,82,11.4,4.58082,9.94999980926514,57.45,0.19605665449999998,0.1898710595,0.4014033775,0.199176568,-1.052725785356876
05057,10,51.8,12,29.4,6,79.4,14.3,4.53338,8.55000019073486,52.85,0.2047407145,0.18519650799999998,0.3887442705,0.2057606205,-1.8947486514046021
05059,10,48.9,2.8,10.8,0.5,82.8,13.9,4.55669,8.05000019073486,50.95,0.174575084,0.189678979,0.4021374495,0.22097511949999998,-1.1628017592429891
05063,10,51,5.8,2,3.5,82.6,12.4,4.51775,8.44999980926514,57.35,0.186984305,0.190064359,0.39378165400000004,0.215916797,-1.5639779409349
05069,15,50.8,1.6,55.1,1.2,81.9,16.5,4.55444,9.64999961853027,39.6,0.183202786,0.21885088350000004,0.39597378050000004,0.189391929,-1.319182655131724
05071,11,50.4,12.1,1.4,7.6,76.9,14.2,4.49252,7.25,48.9,0.1926534015,0.2094099425,0.3803957515,0.2035732445,-2.65905586660541
05083,11,49.9,2.3,1.3,0.8,79.1,12.4,4.58581,8.55000019073486,56.05,0.1862553515,0.17591305200000001,0.391694555,0.234694654,-1.439943393337861
05085,15,50.8,3.3,6,1.8,86.1,16.4,4.70054,6.34999990463257,57.6,0.2168033375,0.19625970199999998,0.4135515415,0.16049838449999998,0.703186237128182
05091,13,50.8,2.4,24.5,1.6,84.1,12.2,4.60499,5.55000019073486,50.3,0.189794762,0.2033464465,0.3983612355,0.19395814,-0.5074843079742519
05093,5,51.6,3.6,34,2.1,77,11.9,4.55362,12.6000003814697,46.8,0.22000015900000003,0.20327883750000003,0.3883282465,0.1739993715,-2.0616345967711
05103,13,52.6,1.6,40.1,0.6,82.9,14.9,4.50022,8.14999961853027,46.8,0.179276889,0.1781885875,0.394201753,0.23500071600000003,-1.6861029696791878
05107,14,53.4,1.3,63.1,0.3,73.8,15.3,4.42086,9.60000038146973,37.65,0.213423597,0.1990758845,0.3652591785,0.2065314695,-3.8069158868728703
05113,11,50.8,5.8,0.3,3.1,83.5,11.6,4.48762,7.5,58.85,0.185221244,0.1606259835,0.37708672499999996,0.26480288850000006,-1.716255664686887
05115,12,50.4,6.7,2.9,3.3,81.7,19.6,4.59818,7.44999980926514,53,0.177387148,0.251439579,0.373815302,0.183921119,-0.932221262027628
05119,16,51.9,5.8,35,5.6,88.3,29.8,4.64705,6.75,45.85,0.18846044550000002,0.21172019250000002,0.41173000950000005,0.1742316305,0.5231352702825485
05123,8,45.5,4.1,51.9,1.6,74,11.3,4.4454,10.3000001907349,37.5,0.184777072,0.19568155250000002,0.42905093099999997,0.17743107299999997,-3.54300604621944
05125,11,50.6,3.8,4.7,2.3,89.1,23.1,4.70454,6.44999980926514,57.3,0.19149807349999998,0.1771267895,0.410988774,0.20841293499999997,1.1910925433104431
05131,11,51,12.3,6.4,9,82.1,17.6,4.59089,7.30000019073486,50.4,0.1971806575,0.20575800900000002,0.3993944695,0.183545053,-0.9417421115777129
05139,12,51.3,3.5,33,2.2,80.9,15.6,4.56027,10.1999998092651,49.15,0.185622957,0.18140507499999997,0.404982856,0.2152268975,-1.413534440782356
05143,15,50,15.5,3,11.2,81.1,27.2,4.6058,6.15000009536743,49.2,0.19964389000000002,0.2731889805,0.3730602215,0.139356373,-0.9495398432957389
05145,10,51,3.7,4,2.2,81.6,17.1,4.58318,8.19999980926514,55.35,0.185060717,0.2310634315,0.37618003150000007,0.1942777415,-1.090199592842894
05149,16,50.1,19.1,1.4,12.8,72,8.9,4.55721,7.40000009536743,54.75,0.20462634200000002,0.18672973099999998,0.385512367,0.20952285100000004,-2.777041280367593
06001,19,51,22.5,12.6,30.7,85.7,40.3,4.83723,10.8999996185303,46.6,0.1751665665,0.2132250415,0.4369605835,0.1620338515,1.946197679065821
06005,18,45.5,12.5,2.5,7.2,87.7,19.6,4.71908,12.5,52.55,0.12293756650000001,0.150610296,0.4254770055,0.29311836849999995,1.119797593617856
06007,20,50.5,14.1,1.6,7.7,86.1,23.6,4.62518,13.1499996185303,45.75,0.160851829,0.25232272299999997,0.3612904625,0.214479439,-0.015174280973259013
06009,24,49.9,10.3,0.8,3.9,93.1,19.2,4.72996,14.5500001907349,61.05,0.1466220605,0.14552625149999998,0.40042593,0.2990118295,2.0331081207891026
06013,18,51.2,24.4,9.3,23.9,88.4,38.5,4.88108,10.6499996185303,51.95,0.1917293615,0.18977695699999997,0.4268482635,0.179692516,2.768991842602037
06017,21,50,12.1,0.8,8.2,93.4,31.1,4.83757,11.75,58.5,0.174407072,0.167214525,0.43382742099999994,0.215378318,3.10386572520849
06019,18,50,50.3,5.3,21.8,72.9,19.7,4.65743,15.8500003814697,46.9,0.22982479400000003,0.2446333705,0.36603706750000004,0.1424853325,-1.686772646177392
06021,17,49.5,37.5,0.8,16,72.3,16.2,4.6325,15.0500001907349,54.25,0.218376941,0.20312803350000003,0.38077615099999995,0.1822209095,-2.014370352501266
06023,22,49.8,9.8,1.1,5.4,90.9,25.6,4.58631,11.1499996185303,43.25,0.15460147349999998,0.240870791,0.396254707,0.19692781449999996,0.33394474927860607
06025,16,48.6,80.4,3.3,31.7,62.9,12.9,4.59621,28.4500007629395,47.3,0.2246264615,0.23459456950000002,0.3799385995,0.1453775285,-3.769601133303226
06029,16,48.4,49.2,5.8,20.3,71,14.7,4.66114,15.1499996185303,47.4,0.2327850515,0.24006249699999999,0.37959598200000005,0.12983486349999998,-1.9362661176935028
06031,15,43.6,50.9,7.2,21.2,69.5,11.3,4.67309,15.5,49.85,0.2164848335,0.248639217,0.402970732,0.11481585750000001,-2.047242502903587
06033,21,49.8,17.1,1.9,9.2,87.3,16.8,4.58023,16.1000003814697,47.85,0.1605607725,0.1680880535,0.40490078199999996,0.2550315485,-0.263744270676867
06035,21,35.8,17.5,8.1,6,79.3,12.3,4.6909,13.3999996185303,45,0.1352581345,0.2377797885,0.46590870149999997,0.1508117585,-0.40819995750037497
06037,15,50.7,47.7,8.7,35.7,75.9,29.1,4.7394,12.1000003814697,43.7,0.186990887,0.23099736450000002,0.415285394,0.15349993750000002,-0.45562629758046413
06039,15,51.8,53.7,3.7,20.3,67.8,14.4,4.66688,14.5500001907349,48.5,0.219868314,0.2230223355,0.378896602,0.162432067,-2.3613121137792303
06041,22,50.8,15.5,2.8,19.1,91.9,54.8,4.95399,7.84999990463257,53.3,0.16232918699999999,0.1392779845,0.4470722645,0.24128468549999998,3.98873757946307
06045,24,49.9,22.2,0.7,12.2,84.1,21.9,4.62246,10.6999998092651,46.35,0.169179427,0.1829189945,0.40271761450000004,0.23321728749999998,-0.34095354561713387
06047,14,49.7,54.9,3.9,24.5,66.9,12.3,4.6266,17.7999992370605,48.2,0.2429349545,0.246012233,0.3614058055,0.13286713,-2.880209603396705
06053,15,48.6,55.4,3.1,30.3,70.8,22.5,4.76511,12.1999998092651,48.65,0.2063820615,0.2344985125,0.390346719,0.153353002,-0.9751691884263298
06055,24,50.1,32.2,2,22.3,82.5,30.4,4.82766,9.14999961853027,52.45,0.17725277650000001,0.1931297915,0.40629014650000006,0.2116348695,1.375210871778757
06057,17,50.6,8.5,0.4,6,94.9,32.2,4.74232,10.9499998092651,53.75,0.1457061495,0.1563452815,0.40867160950000003,0.2810482915,2.4207944570500928
06059,17,50.5,33.7,1.7,30.7,83.1,36,4.86232,9.19999980926514,50.8,0.1875880055,0.2183491445,0.41787595749999995,0.16378551549999998,1.795558682151558
06061,16,51.2,12.8,1.4,10.6,93.2,33.8,4.85775,10.8999996185303,58.2,0.1884044155,0.177525874,0.409655325,0.21312984950000002,3.26624413255795
06063,18,50,8,1,6,90.7,20.5,4.61826,16.25,54.95,0.1358766945,0.15421645299999998,0.400127829,0.30037756099999996,0.6085193256574349
06065,18,50.2,45.5,6.4,22.2,78.8,20.2,4.7494,13.9499998092651,50.1,0.21812673900000001,0.221660943,0.3834193015,0.1625522885,0.07448175846767702
06067,18,51,21.6,10.4,19.7,84.9,27.4,4.73607,12,45.55,0.1971530045,0.22281305349999997,0.4059637305,0.160267691,0.8619611620691072
06069,24,50,56.4,0.9,20.9,74.7,18.3,4.78931,15.8000001907349,53.3,0.2239575815,0.20920538900000002,0.411329859,0.14223866400000001,-0.15977567929692005
06071,17,50.3,49.2,8.9,21.4,77.7,18.5,4.73214,13.5500001907349,47.8,0.22349084750000003,0.239292031,0.3915828895,0.130397848,-0.25496535098441897
06073,17,49.8,32,5.1,23.2,85.1,34.1,4.78866,10.1000003814697,47.55,0.1794962585,0.24146002449999998,0.40474222049999997,0.16094026600000003,1.3932543962037591
06075,21,49.3,15.1,6.1,35.5,85.5,51.2,4.856,9.19999980926514,37.55,0.1019155745,0.227248322,0.4698832815,0.1910952885,2.095135423855254
06077,18,50.2,38.9,7.6,23.2,75.7,17.2,4.7216,16.2999992370605,48.75,0.2259533025,0.2236441865,0.38660309800000003,0.1482491585,-0.655287864720033
06079,18,48.8,20.8,2.1,10.4,88.4,30.4,4.75562,9.5,48.1,0.1437026115,0.2483048785,0.384453848,0.21379957149999998,1.573058846304179
06081,21,50.8,25.4,2.8,34.7,88.3,43.6,4.93232,8.55000019073486,52.8,0.17265901649999998,0.1814876465,0.44273395600000004,0.190360246,3.242438680563843
06083,18,49.8,42.9,2,23.4,79.8,31.3,4.77978,8.94999980926514,45.45,0.1761057515,0.2650745865,0.3697430075,0.17612741599999998,0.5140011975213511
06085,15,49.8,26.9,2.6,37,86.2,45.2,4.93669,10.8999996185303,52.7,0.1885174265,0.20359423650000003,0.43835628849999997,0.1561611715,2.969251465211669
06087,21,50.1,32,1.1,18.4,84.6,37.1,4.80271,12,45,0.1622679685,0.2449504785,0.41117573650000006,0.17068574199999997,1.452221608063421
06089,20,50.8,8.4,0.9,5.5,87.9,19.7,4.62592,15.1999998092651,49.9,0.17087232600000002,0.192118191,0.3899476435,0.2356336745,0.26174574397749406
06093,20,50.1,10.3,1.3,6.3,89.3,23.7,4.57816,15.5500001907349,51.1,0.15807625349999999,0.1617321485,0.38978521,0.2793325765,0.01637487080211497
06095,18,50.1,24,14.7,20.1,85.9,23.7,4.83031,11.3000001907349,50,0.1882050295,0.2132119365,0.418373336,0.16774468699999998,1.9102186940893189
06097,22,50.8,24.9,1.6,16.2,86.4,32,4.79125,10.0500001907349,48.35,0.1689579785,0.20168437849999998,0.41414672750000003,0.20397291850000002,1.612846538523226
06099,17,50.5,41.9,2.9,20.6,75.1,16.1,4.69752,16.5,50.8,0.220794276,0.22678560250000002,0.3858120895,0.15139962599999998,-0.9747830439687211
06101,11,50.4,28.8,2,22.9,77.9,19.6,4.69417,18.1000003814697,54.05,0.213101461,0.214198661,0.3831567914999999,0.17491680650000002,-0.586924883825175
06103,18,50.2,21.9,0.6,10.6,81.6,12.8,4.58959,14.6999998092651,50.65,0.19426764400000002,0.1889543605,0.3809854695,0.22131322650000002,-1.02909700631117
06107,19,49.9,60.6,1.6,23.1,67.3,12.9,4.64008,16.1000003814697,51.5,0.25249671,0.23528819850000002,0.35814240900000005,0.1353401795,-2.691742820768342
06109,27,47.2,10.7,2.1,4.3,88.3,17,4.68908,13.1499996185303,52.15,0.132053165,0.1705091105,0.40480471000000007,0.28441876499999996,0.923781403188643
06111,18,50.3,40.3,1.8,23.2,82.3,30.6,4.86869,10.3999996185303,51.85,0.1970911755,0.2128047045,0.40981281650000007,0.167284891,1.7363395020901902
06113,19,51.2,30.3,2.6,20.3,83.8,38.2,4.76188,12,43.55,0.174644638,0.3084743765,0.36314325550000004,0.14162063100000002,0.9430738657092127
06115,19,49.6,25,3.3,12.9,76.5,13.1,4.67273,18.1499996185303,49.25,0.2273091585,0.2266547055,0.3820772475,0.14718836400000002,-1.001195038418115
08001,19,49.7,38,3.1,15.1,80.6,20.5,4.73998,9.85000038146973,52.6,0.2266609505,0.21738104600000002,0.41422423399999997,0.12471746099999999,0.25455275390794496
08005,18,51,18.4,10.2,15.3,90.7,38.2,4.76297,8.44999980926514,52.05,0.19962120500000002,0.2043147475,0.4304629275,0.15179850300000003,1.987950729246339
08013,16,49.8,13.3,0.9,11,93.7,57.9,4.80831,6.84999990463257,49.2,0.166238945,0.2495110585,0.42287133749999994,0.151038235,2.8699258228266
08014,16,50.4,11.1,1.1,7.6,94.5,44,4.86697,7.80000019073486,53.85,0.2081926135,0.1863585955,0.44892921249999995,0.14461334700000003,3.5490359860638803
08029,16,49.6,14,0.5,5.2,86.2,16.6,4.61691,8.80000019073486,61.95,0.16809654950000003,0.1584192225,0.3851302215,0.277407809,-0.079014544322287
08031,22,50,31.8,10.2,16.4,84.2,40.6,4.65826,9.5,39.05,0.1702826105,0.24243033000000003,0.4222557325,0.150457294,0.015298388920393303
08035,18,50.5,7.5,1.2,5.8,97.6,54.7,4.99381,7,68.35,0.24456222650000004,0.15206397900000002,0.4735508,0.11661175900000001,5.222892999283
08037,23,46.7,30.1,0.7,19.7,86.4,46.2,4.85758,8.69999980926514,51.95,0.1949365925,0.2192529285,0.46980329249999997,0.101247266,2.245129621931776
08039,17,50,5.3,0.7,3.2,97.9,30,4.8909,8.05000019073486,68.7,0.19477183850000002,0.142522262,0.4920145945,0.16211394399999998,4.28689295679799
08041,15,50.2,15.1,6.2,7.1,92.9,35.3,4.74169,9.25,53.5,0.20328264599999998,0.22699734000000002,0.40776858699999996,0.147602749,2.1149378766263878
08043,13,42.3,12.3,3.9,6,79,15.3,4.59504,9.89999961853027,54.1,0.134428506,0.1739186315,0.439532822,0.24358623199999999,-1.366952040586272
08045,18,48.4,28.3,0.7,16.4,85.2,23.3,4.79946,8.89999961853027,54.85,0.211904295,0.2035263605,0.43858256700000003,0.129986941,1.511196710882793
08059,19,50.4,14.3,1.1,6.6,93.2,40.2,4.81698,8.25,54.2,0.1711927775,0.1881712775,0.44380222550000004,0.1860969755,2.87760880449271
08067,21,49.1,11.8,0.4,2.9,94.5,40.3,4.7493,6.55000019073486,53.2,0.1567096875,0.2280795405,0.425408335,0.17864895600000003,2.42736026731392
08069,16,50.4,10.6,0.8,5.5,93.6,43,4.74738,7.25,52.75,0.1660351075,0.25256851,0.39782360000000005,0.17210596449999996,2.274125058407316
08075,18,43.1,15.6,4,5.3,88,16.6,4.59182,6.25,44.85,0.1546427715,0.227504902,0.409869188,0.198190836,-0.048316018609323996
08077,18,50.3,13.3,0.6,4.2,89.7,25.6,4.72427,10,56.25,0.182283597,0.2094715275,0.38887232899999996,0.20578939899999996,1.469121848703748
08083,17,50.6,11,0.2,1.8,88.8,28.5,4.64678,8.69999980926514,58.85,0.1795932545,0.16472455749999998,0.40330827799999996,0.2399724225,0.5955243208888896
08085,14,50.8,19.7,0.4,8.5,84,21.7,4.66331,10.1499996185303,61.5,0.192310302,0.165462948,0.38653600550000006,0.2430851195,0.033451814331479306
08087,15,50.6,33.8,2.9,14.2,78.5,14.8,4.63887,6.44999980926514,53.25,0.216081148,0.19837447950000003,0.3821914955,0.18717503700000002,-1.024110409551181
08101,14,50.8,41.4,2,3.7,86.1,20.5,4.60338,9.80000019073486,47.95,0.1898264515,0.196791498,0.38757815000000007,0.21270817150000002,-0.22298026948987104
08107,27,46.8,6.8,0.4,2.8,97.1,44.5,4.76885,8.39999961853027,59.95,0.1610729455,0.1988631665,0.48616365200000006,0.1435852725,3.00352492144751
08117,33,45.1,14.2,0.8,12.3,94.4,48,4.81282,7.40000009536743,44.2,0.1372681375,0.23389218,0.48588678949999997,0.1323971365,3.0178647905502203
08119,11,49.1,5.5,0.5,1.3,94.7,31.5,4.74122,9,59.95,0.15502040700000003,0.13899332949999998,0.47886757099999994,0.21850024499999998,2.380323715975988
08123,17,50,28.4,1,9.4,84.7,25.8,4.74229,9.64999961853027,55.85,0.220415664,0.22143877750000002,0.40144446600000006,0.14143688650000003,0.8912674776895726
09001,21,51.4,16.9,10.8,20.4,88.2,43.7,4.90375,8.05000019073486,53.45,0.19190078650000003,0.180153779,0.42901548500000003,0.187411224,2.95510588808939
